provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconPath,typeURI,docURI
Azure,Identity,Active-Directory-Connect-Health,az_Active_Directory_Connect_Health,false,cloud,terminal,az_Active_Directory_Connect_Health,icons/Azure_Public_Service_Icons/Identity/10224-icon-service-Active-Directory-Connect-Health.svg,,
Azure,Identity,Enterprise-Applications,az_Enterprise_Applications,false,cloud,terminal,az_Enterprise_Applications,icons/Azure_Public_Service_Icons/Identity/10225-icon-service-Enterprise-Applications.svg,,
Azure,Identity,Users,az_Users,false,cloud,terminal,az_Users,icons/Azure_Public_Service_Icons/Identity/10230-icon-service-Users.svg,,
Azure,Identity,App-Registrations,az_App_Registrations,false,cloud,terminal,az_App_Registrations,icons/Azure_Public_Service_Icons/Identity/10232-icon-service-App-Registrations.svg,,
Azure,Identity,Identity-Governance,az_Identity_Governance,false,cloud,terminal,az_Identity_Governance,icons/Azure_Public_Service_Icons/Identity/10235-icon-service-Identity-Governance.svg,,
Azure,General,All-Resources,az_All_Resources,false,cloud,terminal,az_All_Resources,icons/Azure_Public_Service_Icons/General/10001-icon-service-All-Resources.svg,,
Azure,General,Subscriptions,az_Subscriptions,false,cloud,terminal,az_Subscriptions,icons/Azure_Public_Service_Icons/General/10002-icon-service-Subscriptions.svg,,
Azure,General,Service-Health,az_Service_Health,false,cloud,terminal,az_Service_Health,icons/Azure_Public_Service_Icons/General/10004-icon-service-Service-Health.svg,,
Azure,General,Information,az_Information,false,cloud,terminal,az_Information,icons/Azure_Public_Service_Icons/General/10005-icon-service-Information.svg,,
Azure,General,Recent,az_Recent,false,cloud,terminal,az_Recent,icons/Azure_Public_Service_Icons/General/10006-icon-service-Recent.svg,,
Azure,General,Resource-Groups,az_Resource_Groups,false,cloud,terminal,az_Resource_Groups,icons/Azure_Public_Service_Icons/General/10007-icon-service-Resource-Groups.svg,,
Azure,General,Marketplace,az_Marketplace,false,cloud,terminal,az_Marketplace,icons/Azure_Public_Service_Icons/General/10008-icon-service-Marketplace.svg,,
Azure,General,Quickstart-Center,az_Quickstart_Center,false,cloud,terminal,az_Quickstart_Center,icons/Azure_Public_Service_Icons/General/10010-icon-service-Quickstart-Center.svg,,
Azure,General,Management-Groups,az_Management_Groups,false,cloud,terminal,az_Management_Groups,icons/Azure_Public_Service_Icons/General/10011-icon-service-Management-Groups.svg,,
Azure,General,Help-and-Support,az_Help_and_Support,false,cloud,terminal,az_Help_and_Support,icons/Azure_Public_Service_Icons/General/10013-icon-service-Help-and-Support.svg,,
Azure,General,Dashboard,az_Dashboard,false,cloud,terminal,az_Dashboard,icons/Azure_Public_Service_Icons/General/10015-icon-service-Dashboard.svg,,
Azure,General,Cost-Management,az_Cost_Management,false,cloud,terminal,az_Cost_Management,icons/Azure_Public_Service_Icons/General/10019-icon-service-Cost-Management.svg,,
Azure,General,Biz-Talk,az_Biz_Talk,false,cloud,terminal,az_Biz_Talk,icons/Azure_Public_Service_Icons/General/10779-icon-service-Biz-Talk.svg,,
Azure,General,Blob-Block,az_Blob_Block,false,cloud,terminal,az_Blob_Block,icons/Azure_Public_Service_Icons/General/10780-icon-service-Blob-Block.svg,,
Azure,General,Blob-Page,az_Blob_Page,false,cloud,terminal,az_Blob_Page,icons/Azure_Public_Service_Icons/General/10781-icon-service-Blob-Page.svg,,
Azure,General,Branch,az_Branch,false,cloud,terminal,az_Branch,icons/Azure_Public_Service_Icons/General/10782-icon-service-Branch.svg,,
Azure,General,Browser,az_Browser,false,cloud,terminal,az_Browser,icons/Azure_Public_Service_Icons/General/10783-icon-service-Browser.svg,,
Azure,General,Bug,az_Bug,false,cloud,terminal,az_Bug,icons/Azure_Public_Service_Icons/General/10784-icon-service-Bug.svg,,
Azure,General,Builds,az_Builds,false,cloud,terminal,az_Builds,icons/Azure_Public_Service_Icons/General/10785-icon-service-Builds.svg,,
Azure,General,Cache,az_Cache,false,cloud,terminal,az_Cache,icons/Azure_Public_Service_Icons/General/10786-icon-service-Cache.svg,,
Azure,General,Code,az_Code,false,cloud,terminal,az_Code,icons/Azure_Public_Service_Icons/General/10787-icon-service-Code.svg,,
Azure,General,Commit,az_Commit,false,cloud,terminal,az_Commit,icons/Azure_Public_Service_Icons/General/10788-icon-service-Commit.svg,,
Azure,General,Controls,az_Controls,false,cloud,terminal,az_Controls,icons/Azure_Public_Service_Icons/General/10789-icon-service-Controls.svg,,
Azure,General,Controls-Horizontal,az_Controls_Horizontal,false,cloud,terminal,az_Controls_Horizontal,icons/Azure_Public_Service_Icons/General/10790-icon-service-Controls-Horizontal.svg,,
Azure,General,Cost-Alerts,az_Cost_Alerts,false,cloud,terminal,az_Cost_Alerts,icons/Azure_Public_Service_Icons/General/10791-icon-service-Cost-Alerts.svg,,
Azure,General,Cost-Analysis,az_Cost_Analysis,false,cloud,terminal,az_Cost_Analysis,icons/Azure_Public_Service_Icons/General/10792-icon-service-Cost-Analysis.svg,,
Azure,General,Cost-Budgets,az_Cost_Budgets,false,cloud,terminal,az_Cost_Budgets,icons/Azure_Public_Service_Icons/General/10793-icon-service-Cost-Budgets.svg,,
Azure,General,Counter,az_Counter,false,cloud,terminal,az_Counter,icons/Azure_Public_Service_Icons/General/10794-icon-service-Counter.svg,,
Azure,General,Cubes,az_Cubes,false,cloud,terminal,az_Cubes,icons/Azure_Public_Service_Icons/General/10795-icon-service-Cubes.svg,,
