provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconURL,typeURI,docURL
Azure_Products_Icons,analytics,Power BI Embedded,az_Power_BI_Embedded,false,cloud,terminal,az_Power_BI_Embedded,https://static.docs.com/ui/media/product/azure/power-bi.svg,,https://docs.microsoft.com/en-us/azure//power-bi/developer/azure-pbie-what-is-power-bi-embedded
Azure_Products_Icons,analytics,R Server for HDInsight,az_R_Server_for_HDInsight,false,cloud,terminal,az_R_Server_for_HDInsight,https://static.docs.com/ui/media/product/azure/hdinsight.svg,,https://docs.microsoft.com/en-us/azure/hdinsight/r-server/r-server-overview
Azure_Products_Icons,blockchain,Azure Blockchain Service (Preview),az_Azure_Blockchain_Service__Preview_,false,cloud,terminal,az_Azure_Blockchain_Service__Preview_,https://static.docs.com/ui/media/product/azure/blockchain-service.svg,,https://docs.microsoft.com/en-us/azure/blockchain/service/index
Azure_Products_Icons,blockchain,Azure Blockchain Workbench (Preview),az_Azure_Blockchain_Workbench__Preview_,false,cloud,terminal,az_Azure_Blockchain_Workbench__Preview_,https://static.docs.com/ui/media/product/azure/blockchain-workbench.svg,,https://docs.microsoft.com/en-us/azure/blockchain/workbench/index
Azure_Products_Icons,featured,blockchain,databases,iot,Azure Cosmos DB,az_Azure_Cosmos_DB,false,cloud,terminal,az_Azure_Cosmos_DB,https://static.docs.com/ui/media/product/azure/cosmos-db.svg,,https://docs.microsoft.com/en-us/azure/cosmos-db/index
Azure_Products_Icons,blockchain,integration,iot,Logic Apps,az_Logic_Apps,false,cloud,terminal,az_Logic_Apps,https://static.docs.com/ui/media/product/azure/logic-apps.svg,,https://docs.microsoft.com/en-us/azure/logic-apps/index
Azure_Products_Icons,compute,containers,web,API Apps,az_API_Apps,false,cloud,terminal,az_API_Apps,https://static.docs.com/ui/media/product/azure/api-apps.svg,,https://docs.microsoft.com/en-us/azure/app-service/index
Azure_Products_Icons,featured,compute,mobile,web,App Service,az_App_Service,false,cloud,terminal,az_App_Service,https://static.docs.com/ui/media/product/azure/app-service.svg,,https://docs.microsoft.com/en-us/azure/app-service/index
Azure_Products_Icons,compute,Azure CycleCloud,az_Azure_CycleCloud,false,cloud,terminal,az_Azure_CycleCloud,https://raw.githubusercontent.com/MicrosoftDocs/azure-docs/master/articles/./media/index/logo_cyclecloud.svg,,https://docs.microsoft.com/en-us//azure/cyclecloud/index
Azure_Products_Icons,compute,Azure Dedicated Host,az_Azure_Dedicated_Host,false,cloud,terminal,az_Azure_Dedicated_Host,https://static.docs.com/ui/media/product/azure/virtual-machine.svg,,https://docs.microsoft.com/en-us/azure/./virtual-machines/dedicated-hosts
